Time (s),Absolute load,Accelerator pedal position (%),Actual equivalence/air to fuel ratio (λ),Actual exhaust camshaft retard from max advance position (°),Actual intake camshaft advance from max retard position (°),Catalyst Temperature (%),Desired equivalence/air to fuel ratio (λ),Desired exhaust camshaft retard from max advance position (°),Desired intake camshaft advance from max retard position (°),Engine RPM,Fuel injection pulse width (ms),Ignition timing advance (°),Intake air temperature (°F),Intake manifold absolute pressure (kPa),Knock retard (°),Long term fuel trim (%),Mass airflow (g/s),Short term fuel trim (primary sensor) (%)
-1859.865,0.521,10.0,0.987,25.38,73.7,767.7,0.996,25.6,74.0,2287,0.967,10.4,81,73.0,0.27,1.6,22.81,-6.3
-1859.756,0.518,10.0,0.992,25.79,73.7,767.8,0.996,25.6,74.0,2291,0.961,10.0,81,73.7,0.28,1.6,21.27,-6.3
-1859.648,0.517,10.0,0.992,25.87,73.7,767.8,0.996,25.6,74.0,2291,0.955,11.4,81,72.8,0.28,1.6,23.18,-6.3
-1859.539,0.511,10.0,0.992,25.49,73.7,767.9,0.996,25.6,74.0,2294,0.949,12.5,81,70.0,0.29,1.6,21.81,-6.3
-1859.430,0.507,10.0,0.998,25.39,73.8,768.1,0.996,25.6,74.0,2300,0.944,12.4,81,70.7,0.29,1.6,21.02,-6.0
-1859.322,0.511,10.0,1.004,25.71,73.9,768.2,0.996,25.6,74.0,2295,0.944,11.1,81,71.2,0.30,1.6,21.04,-5.5
-1859.213,0.515,10.0,1.004,25.66,73.7,768.3,0.996,25.6,74.0,2299,0.961,11.4,81,70.1,0.30,1.6,21.59,-5.5
-1859.104,0.504,10.0,0.993,25.35,73.7,768.4,0.996,25.6,74.0,2302,0.944,12.3,80,70.8,0.31,1.6,21.00,-6.0
-1858.996,0.505,10.0,0.998,25.25,73.8,768.6,0.996,25.6,74.0,2302,0.924,13.0,79,69.0,0.31,1.6,20.87,-5.9
-1858.887,0.501,10.0,1.010,25.86,73.6,768.7,0.996,25.6,74.0,2306,0.935,13.0,79,68.5,0.32,1.6,21.09,-5.3
-1858.778,0.498,9.9,1.009,25.75,73.8,768.8,0.996,25.6,74.0,2304,0.922,13.0,79,69.2,0.33,1.6,21.35,-4.6
-1858.670,0.497,9.5,1.007,25.50,73.8,768.9,0.995,25.6,74.0,2308,0.930,13.0,79,70.0,0.33,1.6,21.28,-3.4
-1858.561,0.488,8.2,1.038,25.45,73.8,769.0,0.995,25.6,74.0,2310,0.913,13.3,79,68.3,0.34,1.6,19.67,-2.7
-1858.453,0.447,4.1,1.016,25.90,73.7,769.1,0.996,25.6,74.0,2309,0.860,15.8,79,64.5,0.35,1.6,17.61,-2.3
-1858.344,0.392,0.0,1.020,30.27,71.6,769.3,0.997,26.4,64.5,2309,0.778,20.3,79,59.5,0.14,1.6,19.30,-2.1
-1858.235,0.329,0.0,1.031,28.80,64.7,769.4,0.998,21.2,58.4,2307,0.610,15.3,79,52.0,0.00,1.6,23.64,-0.8
-1858.127,0.267,0.0,1.042,20.65,58.4,769.4,1.000,12.1,52.4,2297,0.521,18.4,79,37.2,0.00,1.6,4.92,-0.2
-1858.018,0.195,1.5,1.106,11.42,50.7,769.5,0.998,5.7,41.8,2287,0.488,22.3,79,26.0,0.00,1.6,0.45,0.0
-1857.909,0.141,2.3,1.138,12.19,38.7,769.5,0.996,19.5,19.8,2288,0.488,29.6,79,23.5,0.00,1.6,5.36,0.0
-1857.801,0.128,2.0,1.066,11.11,29.3,769.5,0.996,11.8,27.3,2313,0.488,46.0,79,24.4,0.00,1.6,9.67,0.0
-1857.692,0.148,2.0,0.948,8.07,29.1,769.5,0.996,6.1,29.8,2296,0.488,45.0,79,23.0,0.00,1.6,4.99,0.0
-1857.583,0.136,2.3,0.871,5.61,29.1,769.6,0.996,13.4,24.0,2290,0.485,44.5,79,23.0,0.00,1.6,4.78,0.0
-1857.475,0.144,2.7,0.861,14.01,22.5,769.5,0.996,28.0,10.7,2303,0.480,45.5,79,25.9,0.00,1.6,7.83,0.0
-1857.366,0.159,3.0,0.859,22.59,15.1,769.3,0.995,27.3,13.9,2287,0.480,48.9,79,29.7,0.00,1.6,10.56,0.0
-1857.257,0.174,3.0,0.875,26.54,13.9,769.2,0.994,24.0,15.1,2293,0.524,48.1,79,33.1,0.00,1.6,10.42,0.0
-1857.149,0.183,2.6,0.923,25.33,15.5,769.0,0.993,20.7,16.1,2296,0.529,46.6,79,33.9,0.00,1.6,8.95,0.0
-1857.040,0.176,2.3,0.951,21.63,18.8,768.9,0.994,18.1,19.9,2292,0.505,46.1,79,30.9,0.00,1.6,6.79,0.0
-1856.932,0.167,2.1,0.969,13.23,23.6,768.7,0.995,16.3,21.9,2280,0.480,47.4,81,28.3,0.00,1.6,4.86,0.0
-1856.823,0.157,2.5,0.984,13.66,22.1,768.6,0.996,19.3,19.4,2291,0.480,46.6,81,27.9,0.00,1.6,4.47,0.0
-1856.714,0.141,2.9,1.007,20.11,18.4,768.6,0.996,24.4,16.2,2289,0.538,47.8,81,32.5,0.00,1.6,8.05,1.1
-1856.606,0.177,2.7,1.040,24.74,15.6,768.6,0.994,25.1,15.1,2292,0.579,47.4,81,35.1,0.00,1.6,9.20,3.1
-1856.497,0.191,2.5,1.095,25.62,14.9,768.5,0.993,16.7,17.0,2319,0.559,45.9,81,35.5,0.00,1.6,7.48,5.4
-1856.388,0.178,2.6,1.086,20.56,19.6,768.5,0.993,18.1,18.6,2284,0.497,45.5,81,33.1,0.00,1.6,4.95,6.7
-1856.280,0.153,3.0,1.037,21.04,17.9,768.4,0.996,26.0,13.0,2284,0.482,47.5,81,29.1,0.00,1.6,3.97,2.4
-1856.171,0.160,3.4,0.992,27.57,12.8,768.4,0.996,35.5,6.1,2286,0.480,50.1,81,33.5,0.00,1.6,8.23,0.5
-1856.062,0.161,3.2,0.985,34.36,8.3,768.4,0.996,31.5,8.3,2286,0.500,51.7,81,35.3,0.00,1.6,8.59,1.8
-1855.954,0.178,3.0,1.019,31.54,11.3,768.3,0.995,31.0,9.6,2295,0.551,51.3,81,36.0,0.00,1.6,8.87,4.5
-1855.845,0.191,3.1,1.036,30.26,9.6,768.2,0.993,31.8,9.1,2279,0.537,47.6,81,36.3,0.00,1.6,8.85,6.6
-1855.736,0.185,3.5,1.015,32.70,7.1,768.2,0.994,36.5,7.1,2277,0.505,48.3,79,37.2,0.00,1.6,6.17,2.7
-1855.628,0.166,4.5,0.966,37.52,6.2,768.0,0.995,44.3,5.5,2275,0.507,52.2,79,40.1,0.00,1.6,7.03,2.8
-1855.519,0.183,5.2,0.950,43.47,7.6,767.8,0.995,44.0,7.7,2272,0.554,54.6,79,44.4,0.00,1.6,9.42,3.9
-1855.411,0.218,5.5,0.954,43.78,9.8,767.6,0.993,43.7,10.0,2278,0.636,50.9,79,49.0,0.00,1.6,11.86,3.9
-1855.302,0.252,5.5,0.955,43.36,10.6,767.3,0.992,42.8,12.6,2263,0.659,48.0,79,52.4,0.00,1.6,12.85,3.9
-1855.193,0.278,7.2,0.943,42.80,15.0,766.9,0.994,41.7,18.9,2251,0.692,42.0,79,53.9,0.00,1.6,12.57,3.9
-1855.085,0.325,7.5,0.917,41.86,21.6,766.3,0.995,40.6,28.4,2248,0.709,37.0,79,57.8,0.00,1.6,14.70,3.9
-1854.976,0.353,7.5,0.897,40.75,26.8,765.9,0.996,40.5,28.9,2254,0.703,33.6,79,60.0,0.00,1.6,16.74,2.6
-1854.867,0.370,7.5,0.921,40.37,28.9,765.0,0.996,40.4,29.6,2256,0.697,32.0,79,61.3,0.00,1.6,17.29,-0.5
-1854.759,0.383,7.5,0.967,40.07,28.8,764.5,0.996,40.6,27.9,2253,0.729,31.6,79,62.1,0.00,1.6,14.95,2.7
-1854.650,0.399,7.1,1.007,39.98,26.4,764.2,0.996,41.1,24.4,2251,0.744,30.9,79,62.9,0.01,1.6,17.06,2.6
-1854.541,0.380,7.0,0.993,40.64,22.0,763.8,0.996,41.6,18.9,2248,0.729,31.7,79,63.7,0.00,1.6,15.83,1.6
-1854.433,0.359,6.0,0.981,41.42,17.7,763.4,0.996,43.4,10.5,2240,0.687,34.2,79,64.5,0.00,1.6,14.51,1.0
-1854.324,0.322,4.4,0.993,43.44,10.2,763.2,0.996,43.2,6.3,2232,0.635,37.2,79,64.3,0.00,1.6,12.74,2.0
-1854.215,0.278,3.9,1.023,42.65,6.4,763.0,0.995,39.9,5.3,2232,0.667,43.5,79,62.3,0.00,1.6,9.96,4.6
-1854.107,0.260,3.6,1.052,39.89,5.3,762.8,0.994,36.9,5.6,2229,0.663,45.5,79,59.4,0.00,1.6,9.31,4.7
-1853.998,0.253,3.8,1.000,37.14,5.7,762.5,0.993,39.7,5.5,2224,0.622,46.2,79,56.1,0.00,1.6,8.24,2.3
-1853.890,0.246,4.0,0.964,39.03,5.4,762.3,0.993,38.1,5.8,2224,0.567,46.8,79,54.4,0.00,1.6,8.94,0.0
-1853.781,0.243,4.0,0.964,38.00,6.2,761.9,0.993,38.1,5.9,2221,0.561,47.5,79,54.0,0.00,1.6,10.12,0.2
-1853.672,0.242,4.0,0.981,38.21,6.0,761.6,0.993,40.2,5.5,2214,0.549,47.1,79,54.0,0.00,1.6,9.76,2.0
-1853.564,0.225,4.7,1.000,40.19,5.4,761.4,0.993,44.2,5.0,2208,0.551,48.1,79,54.8,0.00,1.6,10.13,2.3
-1853.455,0.231,5.0,1.006,43.58,4.8,761.3,0.993,44.3,5.0,2205,0.568,49.0,79,55.6,0.00,1.6,10.87,3.1
-1853.346,0.241,5.0,1.015,43.92,5.3,761.1,0.993,44.4,5.0,2207,0.605,49.0,79,57.3,0.00,1.6,11.47,4.6
-1853.238,0.252,5.0,1.015,43.96,5.2,760.9,0.993,44.4,5.0,2202,0.608,49.0,79,60.0,0.00,1.6,11.48,3.4
-1853.129,0.254,5.0,0.991,44.05,5.2,760.7,0.993,44.3,5.0,2193,0.601,48.0,79,60.0,0.00,1.6,10.84,2.7
-1853.020,0.260,5.0,0.974,44.01,5.5,760.4,0.994,44.4,5.1,2180,0.596,46.7,79,60.6,0.00,1.6,11.29,2.3
-1852.912,0.267,5.2,0.980,44.12,5.2,760.2,0.994,43.7,7.0,2174,0.614,46.0,79,61.6,0.00,1.6,11.68,2.4
-1852.803,0.278,6.0,0.990,43.70,8.4,759.8,0.994,43.1,9.7,2168,0.655,42.8,79,63.0,0.00,1.6,11.04,3.0
-1852.694,0.307,6.0,0.984,43.01,11.0,759.5,0.995,43.0,11.9,2163,0.664,39.5,79,63.0,0.00,1.6,12.30,2.1
-1852.586,0.319,6.0,0.970,42.86,11.7,759.3,0.995,42.9,12.6,2158,0.656,37.8,79,63.7,0.00,1.6,12.93,1.2
-1852.477,0.328,6.2,0.985,42.57,12.6,758.9,0.995,42.4,14.8,2154,0.663,37.2,79,64.5,0.00,1.6,12.90,1.5
-1852.369,0.336,6.7,0.999,42.35,16.1,758.4,0.995,41.5,18.5,2155,0.715,36.0,79,65.0,0.00,1.6,12.56,3.7
-1852.260,0.347,7.5,0.994,41.54,22.3,758.2,0.995,40.3,26.8,2150,0.726,35.6,79,64.9,0.00,1.6,12.35,1.9
-1852.151,0.385,7.9,0.954,40.12,30.1,758.0,0.995,38.8,38.6,2145,0.758,29.8,79,64.1,0.00,1.6,14.89,0.1
-1852.043,0.411,8.0,0.966,38.80,40.1,757.6,0.994,36.6,50.8,2142,0.801,23.7,79,64.7,0.01,1.6,17.41,0.2
-1851.934,0.411,8.2,0.964,36.14,55.8,756.8,0.995,34.3,70.2,2138,0.815,20.0,79,66.4,0.03,1.6,17.77,0.7
-1851.825,0.410,8.7,0.954,33.54,67.2,756.5,0.996,29.6,74.0,2132,0.759,19.7,79,68.6,0.04,1.6,17.08,-1.4
-1851.717,0.432,9.5,0.961,29.48,72.2,756.1,0.995,26.0,74.0,2138,0.849,15.0,79,70.0,0.05,1.6,18.64,0.5
-1851.608,0.481,9.9,1.000,25.13,73.7,755.7,0.995,24.8,74.0,2138,0.921,12.4,79,70.0,0.06,1.6,22.16,0.3
-1851.499,0.511,10.0,0.993,22.79,73.8,755.3,0.995,24.8,74.0,2131,0.969,10.7,79,71.4,0.07,1.6,22.79,-0.4
-1851.391,0.528,10.2,0.977,23.05,73.8,755.1,0.995,24.8,74.0,2125,1.008,9.3,79,73.4,0.08,1.6,22.19,-1.0
-1851.282,0.536,10.6,0.972,23.17,73.8,754.9,0.995,24.8,74.0,2124,1.008,8.5,79,74.7,0.09,1.6,21.93,-1.6
-1851.173,0.545,11.0,0.974,23.62,73.8,754.6,0.995,24.8,74.0,2119,1.032,8.9,79,74.3,0.10,1.6,23.71,-2.3
-1851.065,0.560,11.0,0.970,24.34,73.8,754.2,0.995,24.8,74.0,2117,1.049,9.0,79,75.9,0.10,1.6,24.71,-1.8
-1850.956,0.574,11.0,0.984,24.90,73.7,754.1,0.996,24.7,74.0,2117,1.068,7.5,79,77.6,0.11,1.6,24.40,-2.0
-1850.848,0.571,11.0,0.984,24.64,73.8,753.9,0.996,24.7,74.0,2117,1.086,6.0,79,79.2,0.12,1.6,23.55,-2.3
-1850.739,0.569,11.0,0.981,25.15,73.8,753.7,0.996,24.7,74.0,2120,1.080,6.0,79,78.6,0.13,1.6,22.60,-2.3
-1850.630,0.567,11.0,0.979,25.11,73.8,753.5,0.995,24.8,74.0,2123,1.074,6.0,79,76.2,0.14,1.6,21.89,-2.3
-1850.522,0.558,11.0,0.984,24.61,73.8,753.4,0.995,24.7,74.0,2122,1.072,6.0,79,77.7,0.14,1.6,22.38,-2.3
-1850.413,0.568,11.0,0.984,24.56,73.6,753.2,0.996,24.7,74.0,2118,1.072,6.0,79,76.6,0.15,1.6,24.42,-2.0
-1850.304,0.566,10.8,0.984,24.93,73.7,753.2,0.995,24.7,74.0,2112,1.069,6.6,78,76.5,0.16,1.6,23.30,-2.2
-1850.196,0.558,10.5,0.989,24.48,73.9,753.1,0.995,24.7,74.0,2113,1.049,8.5,77,76.7,0.17,1.6,21.25,-3.7
-1850.087,0.551,10.5,0.987,24.38,73.7,753.0,0.995,24.7,74.0,2116,1.042,8.1,77,75.6,0.17,1.6,22.71,-2.5
-1849.978,0.544,10.1,0.977,24.45,73.7,753.0,0.995,24.7,74.0,2119,1.020,7.6,77,73.0,0.18,1.6,22.61,-3.0
-1849.870,0.525,10.0,0.977,24.31,73.8,752.9,0.995,24.7,74.0,2119,0.998,9.0,77,74.6,0.19,1.6,22.01,-3.1
-1849.761,0.519,9.5,0.982,24.25,73.9,752.9,0.995,24.7,74.0,2118,0.977,10.6,77,73.3,0.19,1.6,22.71,-3.1
-1849.652,0.507,8.8,0.988,24.67,73.6,752.8,0.995,24.8,74.0,2122,0.940,11.0,77,72.3,0.20,1.6,22.54,-3.1
-1849.544,0.481,8.0,0.999,24.65,73.7,752.8,0.994,24.8,74.0,2121,0.930,11.9,77,72.6,0.21,1.6,19.92,-3.1
-1849.435,0.447,8.0,1.013,24.38,73.8,752.8,0.994,24.7,74.0,2117,0.909,12.3,77,70.1,0.22,1.6,17.30,-2.0
-1849.327,0.442,8.0,0.996,24.37,73.8,752.8,0.994,24.7,74.0,2114,0.875,12.7,77,68.6,0.23,1.6,16.53,-2.7
-1849.218,0.437,8.0,0.992,24.28,73.8,752.8,0.994,24.7,74.0,2116,0.841,13.1,77,66.7,0.24,1.6,16.23,-3.5
-1849.109,0.433,8.0,1.006,24.43,73.8,752.8,0.994,24.8,74.0,2119,0.847,13.5,77,64.7,0.25,1.6,16.53,-2.3
-1849.001,0.426,8.0,1.015,24.53,73.8,752.8,0.994,24.7,74.0,2117,0.831,14.7,77,64.1,0.26,1.6,18.50,-2.3
-1848.892,0.413,8.0,0.992,24.48,73.7,752.8,0.995,24.7,74.0,2114,0.807,16.6,77,64.9,0.27,1.6,15.11,-3.4
-1848.783,0.409,8.0,0.999,24.44,73.7,752.9,0.995,24.7,74.0,2113,0.800,16.3,77,65.0,0.29,1.6,15.62,-2.5
-1848.675,0.414,8.0,1.010,24.70,73.8,752.9,0.995,24.7,74.0,2110,0.816,14.8,77,64.0,0.30,1.6,16.10,-0.6
-1848.566,0.417,7.9,1.008,24.64,73.8,752.9,0.995,24.7,74.0,2120,0.816,16.0,77,63.6,0.31,1.6,15.94,-0.2
-1848.457,0.410,7.5,1.000,24.73,73.8,752.9,0.995,24.7,74.0,2120,0.806,16.7,77,65.0,0.32,1.6,15.82,-2.0
-1848.349,0.402,6.8,1.000,25.00,73.8,752.9,0.995,24.7,74.0,2119,0.785,17.7,77,65.0,0.33,1.6,15.57,-1.0
-1848.240,0.386,6.1,1.011,24.52,73.8,753.0,0.996,25.2,74.0,2119,0.747,20.0,77,62.8,0.34,1.6,14.34,0.3
-1848.131,0.358,5.4,1.007,25.69,73.9,753.0,0.997,28.7,74.0,2114,0.685,24.4,77,59.4,0.05,1.6,12.24,0.6
-1848.023,0.323,4.9,1.017,29.34,73.9,753.0,0.997,32.9,74.0,2116,0.627,29.1,77,57.6,-0.15,1.6,10.70,0.1
-1847.914,0.291,4.2,1.054,34.24,70.3,753.0,0.996,37.0,63.8,2116,0.653,34.4,77,59.8,-0.25,1.6,12.53,4.0
-1847.806,0.299,3.7,1.087,38.84,59.2,753.1,0.996,41.4,41.9,2112,0.668,36.7,77,57.0,-0.62,1.6,10.40,4.2
-1847.697,0.283,3.5,1.050,44.17,39.0,753.1,0.995,43.6,29.1,2106,0.624,39.5,77,52.1,-0.65,1.6,8.56,3.1
-1847.588,0.259,3.4,1.031,44.83,29.4,753.1,0.993,38.9,23.2,2109,0.571,46.0,77,46.9,-0.65,1.6,7.81,3.4
-1847.480,0.233,3.0,1.034,40.24,23.8,753.2,0.992,30.1,18.9,2108,0.532,46.4,77,42.3,-0.42,1.6,7.57,5.2
-1847.371,0.200,3.0,1.039,32.73,19.7,753.2,0.992,21.3,16.0,2106,0.513,46.2,77,38.0,0.00,1.6,5.17,5.5
-1847.262,0.189,3.0,1.011,24.00,17.0,753.2,0.992,20.1,16.6,2104,0.499,45.0,77,37.6,0.00,1.6,5.39,3.9
-1847.154,0.186,3.1,0.988,22.13,16.8,753.2,0.992,21.1,16.6,2094,0.480,42.5,77,38.0,0.00,1.6,6.52,1.2
-1847.045,0.189,3.5,0.979,23.19,15.5,753.2,0.992,27.2,13.0,2097,0.491,42.1,77,38.2,0.00,1.6,7.51,3.4
-1846.936,0.192,4.6,0.986,27.77,12.3,753.2,0.992,36.5,8.9,2098,0.492,45.1,77,39.7,0.00,1.6,5.78,4.4
-1846.828,0.189,5.8,1.010,38.35,9.1,753.1,0.993,42.7,8.8,2097,0.519,48.3,77,44.0,0.00,1.6,8.96,5.0
-1846.719,0.218,6.5,1.002,42.24,13.1,753.1,0.993,42.5,13.4,2098,0.607,48.4,77,49.6,0.00,1.6,12.36,4.9
-1846.610,0.263,6.5,0.987,43.43,14.5,753.1,0.993,42.0,15.9,2097,0.627,43.6,77,55.2,0.00,1.6,13.84,3.2
-1846.502,0.300,6.9,0.977,43.00,16.7,753.0,0.994,41.6,18.2,2095,0.655,40.3,77,59.4,0.00,1.6,13.65,3.1
-1846.393,0.332,7.0,0.997,42.16,20.0,752.9,0.994,40.9,21.9,2093,0.691,37.1,77,62.9,0.00,1.6,13.50,5.0
-1846.285,0.353,7.2,1.018,41.43,24.0,752.7,0.994,40.4,27.7,2093,0.728,34.0,77,64.0,0.01,1.6,13.08,6.4
-1846.176,0.368,7.5,1.014,40.74,27.4,752.5,0.995,40.3,28.8,2091,0.728,31.8,77,64.4,0.01,1.6,12.75,4.1
-1846.067,0.380,7.5,0.978,40.24,28.0,752.3,0.995,40.4,28.4,2091,0.741,30.6,77,66.8,0.02,1.6,15.29,4.4
-1845.959,0.393,7.5,0.990,40.19,27.7,752.2,0.995,40.3,27.9,2092,0.767,28.3,77,66.4,0.04,1.6,17.51,4.7
-1845.850,0.395,7.5,0.992,39.97,29.4,751.8,0.994,40.1,30.1,2094,0.808,25.3,77,65.6,0.05,1.6,17.63,4.5
-1845.741,0.389,7.5,0.988,39.79,31.7,751.7,0.995,39.8,32.1,2094,0.802,27.1,77,65.0,0.06,1.6,15.53,3.9
-1845.633,0.392,7.5,0.977,39.57,33.7,751.5,0.995,39.6,33.7,2094,0.808,27.2,77,65.0,0.07,1.6,16.05,3.4
-1845.524,0.387,7.2,0.983,39.20,34.9,751.3,0.995,39.3,34.8,2094,0.807,27.2,77,64.3,0.08,1.6,14.44,3.5
-1845.415,0.384,7.2,0.974,39.29,34.8,751.0,0.995,39.1,35.5,2094,0.784,27.6,77,64.0,0.09,1.6,14.10,3.7
-1845.307,0.384,7.5,0.976,38.83,37.0,750.7,0.995,38.6,37.8,2097,0.784,28.0,77,64.6,0.10,1.6,14.90,3.1
-1845.198,0.385,7.5,0.984,38.30,39.4,750.4,0.996,38.1,40.1,2101,0.790,27.2,77,66.0,0.11,1.6,15.07,3.1
-1845.089,0.388,7.5,0.984,37.86,41.9,750.1,0.996,37.6,42.6,2103,0.785,27.0,77,66.0,0.12,1.6,15.33,3.1
-1844.981,0.385,7.5,0.984,37.39,44.5,750.0,0.996,37.3,46.4,2104,0.776,26.2,77,64.0,0.13,1.6,15.54,3.1
-1844.872,0.386,7.5,0.989,37.09,46.5,749.8,0.996,37.2,48.3,2109,0.776,24.8,77,62.6,0.15,1.6,15.36,3.3
-1844.764,0.389,7.4,0.992,36.90,49.3,749.6,0.995,36.7,51.9,2112,0.789,23.6,77,62.5,0.16,1.6,15.09,3.9
-1844.655,0.392,7.0,0.991,36.52,52.9,749.5,0.996,36.3,53.6,2112,0.792,22.5,77,65.0,0.17,1.6,16.97,3.3
-1844.546,0.389,7.0,0.985,35.91,54.3,749.4,0.996,36.6,52.1,2112,0.786,22.5,77,65.0,0.18,1.6,15.71,2.3
-1844.438,0.386,7.0,0.979,36.12,51.1,749.2,0.996,36.7,50.5,2114,0.776,23.7,77,62.7,0.19,1.6,15.13,2.1
-1844.329,0.384,7.0,0.985,36.22,51.1,748.9,0.996,36.4,52.3,2114,0.776,25.0,77,60.6,0.20,1.6,15.54,3.1
-1844.220,0.382,7.0,0.987,35.99,54.7,748.7,0.996,35.8,57.0,2115,0.769,25.0,77,60.2,0.21,1.6,16.08,3.1
-1844.112,0.377,7.0,0.973,35.64,59.9,748.5,0.997,35.2,65.2,2116,0.748,25.0,77,60.9,0.22,1.6,15.07,1.9
-1844.003,0.368,7.3,0.956,35.35,65.1,748.3,0.997,34.8,74.0,2118,0.728,25.4,77,64.5,0.23,1.6,14.79,0.3
-1843.894,0.365,7.5,0.963,34.77,69.5,748.1,0.997,33.5,74.0,2122,0.715,25.6,77,65.0,-0.13,1.6,15.34,0.2
-1843.786,0.366,7.5,0.976,33.77,72.4,747.9,0.997,31.6,74.0,2126,0.757,24.0,77,64.8,-0.26,1.6,15.39,2.1
-1843.677,0.371,7.5,0.981,31.50,73.5,747.6,0.997,29.6,74.0,2128,0.748,24.0,77,66.8,-0.26,1.6,13.19,-0.4
-1843.568,0.384,7.5,0.971,28.66,73.7,747.3,0.996,27.6,74.0,2127,0.769,21.2,77,65.2,-0.26,1.6,16.89,-0.3
-1843.460,0.400,7.8,0.997,26.29,73.7,747.2,0.996,25.3,74.0,2126,0.800,19.1,77,63.6,-0.26,1.6,15.72,0.7
-1843.351,0.413,8.0,1.015,23.71,73.8,747.0,0.995,24.9,74.0,2127,0.818,18.0,77,63.9,-0.26,1.6,15.22,1.8
-1843.243,0.422,8.0,1.013,23.14,73.9,746.9,0.994,24.8,74.0,2129,0.830,16.0,77,64.5,-0.26,1.6,16.45,2.3
-1843.134,0.427,8.0,0.998,23.40,73.8,746.8,0.994,24.8,74.0,2132,0.838,15.2,76,63.2,-0.26,1.6,17.44,2.3
-1843.025,0.427,8.0,0.991,23.86,73.8,746.8,0.994,24.8,74.0,2137,0.844,13.4,75,64.7,-0.26,1.6,18.79,1.8
-1842.917,0.416,8.0,0.985,23.66,73.9,746.8,0.994,24.9,74.0,2140,0.841,14.5,75,65.0,-0.26,1.6,16.84,1.2
-1842.808,0.414,8.0,0.990,24.54,73.7,746.7,0.994,24.9,74.0,2136,0.826,16.4,75,65.0,-0.26,1.6,16.24,1.2
-1842.699,0.414,8.0,1.000,24.88,73.8,746.6,0.994,24.8,74.0,2130,0.846,14.5,75,65.6,-0.26,1.6,16.50,2.3
-1842.591,0.413,8.0,1.002,24.65,73.9,746.6,0.995,24.8,74.0,2133,0.836,16.7,75,67.0,-0.26,1.6,15.24,1.6
-1842.482,0.420,8.0,0.992,24.45,73.8,746.6,0.994,24.8,74.0,2140,0.842,16.3,75,67.0,-0.26,1.6,18.38,0.9
-1842.373,0.423,8.4,0.992,24.75,73.7,746.5,0.993,24.8,74.0,2145,0.871,13.8,75,67.0,-0.26,1.6,17.85,2.4
-1842.265,0.439,8.5,0.979,25.28,73.8,746.5,0.993,24.9,74.0,2142,0.894,12.2,75,68.4,-0.26,1.6,17.52,1.5
-1842.156,0.441,8.5,0.971,24.65,73.9,746.4,0.993,24.9,74.0,2141,0.888,12.5,75,69.5,-0.26,1.6,16.94,0.5
-1842.047,0.438,8.5,0.972,24.94,73.9,746.3,0.993,24.9,74.0,2139,0.888,12.5,75,69.3,-0.26,1.6,16.62,1.5
-1841.939,0.437,8.4,0.979,25.16,73.8,746.1,0.993,24.9,74.0,2139,0.875,12.5,77,67.5,-0.26,1.6,17.18,0.8
-1841.830,0.443,8.0,0.984,24.88,73.9,746.1,0.993,24.9,74.0,2142,0.883,12.5,77,65.9,-0.26,1.6,17.14,1.4
-1841.722,0.440,8.0,0.984,24.47,73.8,746.1,0.994,24.9,74.0,2145,0.880,13.1,77,65.1,-0.26,1.6,18.33,0.5
-1841.613,0.421,8.0,0.984,24.61,73.7,746.0,0.994,24.9,74.0,2149,0.855,15.3,77,64.3,-0.26,1.6,16.21,0.8
-1841.504,0.416,7.8,0.996,25.16,73.8,746.0,0.995,24.9,74.0,2152,0.822,17.8,77,64.6,-0.26,1.6,15.31,1.6
-1841.396,0.407,7.5,1.009,24.71,73.8,746.0,0.995,24.9,74.0,2155,0.808,18.7,77,64.6,-0.26,1.6,15.74,1.7
-1841.287,0.397,7.5,1.016,24.64,73.8,746.0,0.995,24.9,74.0,2156,0.801,19.5,77,64.0,-0.26,1.6,15.73,2.3
-1841.178,0.393,7.5,1.016,24.75,73.8,746.0,0.995,24.9,74.0,2151,0.800,20.4,77,63.9,-0.26,1.6,15.33,2.3
-1841.070,0.396,7.5,1.011,24.99,73.8,746.0,0.996,24.9,74.0,2153,0.805,19.7,77,62.9,-0.26,1.6,16.62,3.0
-1840.961,0.400,6.7,0.992,25.18,73.9,746.0,0.996,24.9,74.0,2158,0.794,19.2,77,62.1,-0.26,1.6,14.58,2.6
-1840.852,0.391,6.2,0.992,24.69,73.9,746.0,0.996,25.1,74.0,2162,0.761,20.1,77,61.3,-0.26,1.6,14.67,2.3
-1840.744,0.366,6.0,0.992,24.75,73.7,746.0,0.997,26.6,74.0,2161,0.716,23.4,77,59.3,-0.26,1.6,14.24,2.3
-1840.635,0.344,6.0,0.997,26.55,73.6,746.0,0.997,27.6,74.0,2165,0.682,27.7,77,56.7,-0.26,1.6,13.44,2.5
-1840.526,0.331,6.0,1.007,27.63,73.7,746.0,0.997,28.2,74.0,2164,0.714,28.9,77,55.0,-0.26,1.6,12.90,3.0
-1840.418,0.325,6.0,0.998,28.28,73.9,746.1,0.997,29.1,74.0,2164,0.714,29.0,77,55.0,-0.26,1.6,12.17,1.8
-1840.309,0.322,6.0,0.951,29.33,73.9,746.0,0.996,30.1,74.0,2166,0.675,29.7,77,55.0,-0.26,1.6,11.52,-1.7
